"GROUP_ID"	"Book"	"QUOTE_TRANSCRIPTION"	"start"	"end"	"Date (earliest)"	"Date (display)"	"Date (latest)"	"LIST"	"PERSON"	"Uncertain Book"	"Uncertain date"	"Agent (by hand of)"	"Uncertain Person"	"Partial"
"9bc23ec1-e98b-429d-9fcb-c65f1862fa16"	"Domitian VIII"	"‘Mr Gyze’, ? 1653 (240)."	"850"	"880"	"1653"	"1653"	"1653"	"240"	"Mr Gyze"	""	""	""	""	""
"9be4d2e7-f9d3-41e0-aaa3-94a2b517fb48"	"Otho AIX"	"James Ussher, 1646 or 1647 (226.1)"	"573"	"614"	"1646"	"1646"	"1647"	"226.1"	"James Ussher"	""	""	""	""	""
"9bf55493-4f39-4d5d-ada9-35403a0c5e20"	"Otho AXIV"	"William Camden, date unknown but before 1623 (143: Smith art.2 of this, Claud. A-VI, Otho C.VIL, Vit. A.III, D.XIII, E.VIII, Vesp. A.XIII or Dom. XII)."	"103"	"270"	""	"1623"	"1623"	"143"	"William Camden"	"Smith art.2 of Otho AXIV, Claud. A-VI, Otho C.VIL, Vitellius A.III, D.XIII, E.VIII, Vespasian A.XIII | Dom. XII"	""	""	""	""
"9ca14fc3-ee71-4252-a0ac-00c8b19742b4"	"Titus CVI"	"(of fols 4-171, artt. 1-7) William Cecil, earl of Salisbury, ? 1614 (Jul. C.IH, fol. 82)"	"268"	"361"	"1614"	"1614"	"1614"	"Jul. C.IH, fol. 82"	"William Cecil"	""	""	""	""	"of fols 4-171, artt. 1-7"
"9ccc31d7-3c48-477d-83eb-2ad852df6587"	"Tiberius CVII"	"William Burton requested a loan of this or Claud. E.ITT in 1627: Jul. C.1H, fol. 51."	"2004"	"2095"	"1627"	"1627"	"1627"	"Jul. C.1H, fol. 51"	"William Burton"	"Tiberius CVII | Claud. E.ITT"	""	""	""	""
"9ce0ae1d-eb48-478b-9fad-5b0cfef8c9ed"	"Caligula EXII"	"William Camden,"	"619"	"633"	"1612"	"1614"	"1616"	"75.13"	"William Camden"	""	""	""	""	"? parts of this, Calig. EX and XI"
"9cf92171-c8f1-4b2c-9e63-f279660e5555"	"Vitellius EXV"	"Mr Taylor"	"497"	"505"	"1625"	"1625"	""	"80.3"	"Mr Taylor"	""	""	""	""	""
"9d253371-9413-4b03-8999-5f636389a1b3"	"Vitellius FXII"	"John Selden"	"658"	"676"	"1641"	"1641"	"1641"	"223.2"	"John Selden"	" Vitellius FXII |  Vitellius F.[X"	""	""	""	""
"9d47a49b-4a28-46cb-ad2e-f4964ee76584"	"Caligula CIII"	"‘Mr Beston’, unknown date (151: fols 230-31y, 462-65y, artt. 88, 197 of this + Galba E.VI + Vesp. F:VI)."	"611"	"732"	"unknown date"	"unknown date"	"unknown date"	"151"	"Mr Beston"	""	"?"	""	""	"ols 230-31y, 462-65y, artt. 88, 197 of this + Galba E.VI + Vesp. F:VI"
"9d57980b-a164-4fd4-9b22-c524631aa5b6"	"Vespasian AXIII"	"? Francis Bacon"	"653"	"667"	""	"1613"	"1613"	"23.3"	"Francis Bacon"	" Vespasian AXIII |  Julius EID"	""	""	""	""
"9d73cfa1-7b3a-419c-84d7-6ca4951d512a"	"Titus EI"	"Selden, ? 1653 (241)."	"438"	"458"	"1653"	"1653"	"1653"	"241"	"John Selden"	""	""	""	""	""
"9daddda4-18dc-4038-87b0-e74148a86980"	"Vespasian CII"	"(of fols 291-376, artt. 83-103, fols 119-22, artt. 119-22) Cecil, by the hand of Wilson, ¢.1605-12 (12.4)"	"1470"	"1589"	"1605"	"1608"	"1612"	"12.4"	"Robert Cecil"	""	""	"Wilson"	""	"of fols 291-376, artt. 83-103, fols 119-22, artt. 119-22"
"9df569ce-fb9b-4a0f-9bc2-11c661089f9e"	"Titus BXI"	"(? of part I, fols 2-28, artt. 1-27, fol. 45, art. 43) James Ley, 1611 (61.2)"	"1271"	"1356"	"1611"	"1611"	"1611"	"(61.2)"	"James Ley"	""	""	""	""	"? of part I, fols 2-28, artt. 1-27, fol. 45, art. 43"
"9e0284c2-67f5-47ba-b467-c5b4ce5caa63"	"Titus CI"	"William Le Neve"	"1505"	"1520"	"1640"	"1640"	"1640"	"210.1"	"William Le Neve"	""	""	""	""	""
"9e095564-5933-4e1a-bac6-f768fe9e94bb"	"Claudius AIV"	"John Selden"	"189"	"200"	"1639"	"1639"	"1639"	"186.1"	"John Selden"	""	""	""	""	""
"9e67029c-79c5-4d4a-87d8-e087cfc454a8"	"Julius BXIII"	"John Selden, 1638 (155.3: this, Tib. B-XIH, C.III, Nero DVIII, Vit. C.X, E.V, VII, Dom. I, V, Cleo. D.V or Faust. C.IV)."	"507"	"642"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	""	""	""	""	""
"9e7bf65f-4962-4c0a-baad-b330a3dccabd"	"Julius FX"	"Thomas Smith asked to borrow F.X in about 1690 (Bodl., MS Smith 59 (SC 15666), p. 196)."	"342"	"430"	"1689"	"1690"	"1691"	"Bodl., MS Smith 59 (SC 15666), p. 196"	"Thomas Smith"	""	""	""	""	""
"9ee55df4-8ef6-4d44-85fa-ce162caf7ae3"	"Vespasian DXXI"	"William Watts, 1640 (206.3: this or Vit A-XIII)"	"1135"	"1183"	"1640"	"1640"	"1640"	"206.3"	"William Watts"	"Vespasian DXXI | Vit A-XIII"	""	""	""	""
"9f0f3c33-4850-469f-9ca0-aed556f21131"	"Tiberius CVI"	"James Ussher"	"644"	"656"	"1625"	"1625"	"1625"	"Jul. C.III, fol. 383."	"James Ussher"	""	""	""	""	""
"9f36217c-24a5-4af7-ba50-831185f92e9b"	"Titus AI"	"Lord William Howard and Nicholas Roscarrock, 1607 or after (20.4: (1) this or Vesp. A-VI, or (2) Dom. XV)"	"610"	"730"	"1607"	"1607"	""	"20.4"	"Lord William Howard|Nicholas Roscarrock"	"Titus AI | Vespasian A-VI, |  Dom. XV"	""	""	""	""
"9f4684d9-6dc9-4aa8-8e87-c4818a6afe3e"	"Julius CIII"	"Thomas Smith, 1690 (Bodl., MS Smith 59 (SC 15666), p. 193)."	"117"	"191"	"1690"	"1690"	"1690"	"Bodl., MS Smith 59 (SC 15666), p. 193"	"Thomas Smith"	""	""	""	""	""
"9f5bfed8-2ad3-40ea-96e7-7b1aede3904b"	"Nero AI"	"Henry Howard, c.1612 (21.4"	"1206"	"1409"	"1611"	"1612"	"1613"	"21.4"	"Henry Howard"	""	""	""	""	""
"9f66a70d-5a77-4f66-bc91-bd51b0d7fea1"	"Vitellius EXVIII"	"Patrick Young c.1616 (49.35, 134.26: (2) this or (1) Tib. C.VI, and see below)"	"409"	"492"	"1615"	"1616"	"1617"	"49.35, 134.26"	"Patrick Young"	"2) Vitellius EXVIII |  Tiberius C.VI, and see below"	""	""	""	""
"9fa1dc01-d746-4368-9f9c-7f637c876ace"	"Julius EI"	"William Greene, 1639 (189.2)"	"604"	"631"	"1639"	"1639"	"1639"	"189.2"	"William Greene"	""	""	""	""	""
"9fd0b684-1ca9-4acc-9f48-4ff076a606c5"	"Nero EI"	"? Ussher"	"529"	"536"	"1641"	"1641"	"1641"	"218.1"	"James Ussher"	""	""	""	"?"	""
"a018089e-373f-4fd7-8aa9-512786f6d56f"	"Galba DIV"	"Bulstrode Whitelocke, 1652 (231.25, 26: (1) this or Galba DN, or (2) D.V1"	"462"	"589"	"1652"	"1652"	"1652"	"231.25, 26"	"Bulstrode Whitelocke"	"Galba DIV | Galba DN, |  D.V1; 231.33:  Galba DIV | Galba DN, |  DVD"	""	""	""	""
"a0448001-d2fc-40a5-8070-898f5ecf66f9"	"Nero AI"	"James Ussher"	"1533"	"1544"	"1646"	"1646"	"1647"	"226.3"	"James Ussher"	""	""	""	""	""
"a07d47c1-9d1d-48db-880b-defcc93bafeb"	"Cleopatra BIII"	"John Selden"	"301"	"311"	"1640"	"1640"	"1640"	"208.1"	"John Selden"	""	""	""	""	""
"a0a032ac-7f5a-483a-aa18-a28d443cf0f2"	"Caligula AIV"	"Selden, ¢.1638 (163.3: (1) this, Tib. B.X, Vit. FXVIII or XIX, or (2) Tib. A.I or Vit. A.IV)"	"179"	"285"	"1637"	"1638"	"1639"	"163.3"	"John Selden"	"Caligula AIV, Tiberius B.X, Vitellius FXVIII | XIX, |  Tiberius A.I | Vitellius A.IV"	""	""	""	""
"a0b43e7e-6c20-4ffd-afa6-ce67cca61e58"	"Tiberius AXV"	"(of fols 1-173, Smith art. 1) Patrick Young, c.1616 (49.10. Young has annotated fols 35v and 64)"	"943"	"1054"	"1615"	"1616"	"1617"	"49.10"	"Patrick Young"	""	""	""	""	"of fols 1-173, Smith art. 1"
"a0f478d5-d29b-41ec-aff9-d576c658c19b"	"Vitellius BV"	"Henry Bourchier, before 1637 (79.2: ? this)."	"180"	"223"	""	"1637"	"1637"	"79.2"	"Henry Bourchier"	""	""	""	""	""
"a152607b-5d7b-4ccc-98f2-90781e883bda"	"Vespasian AXIV"	"James Ussher"	"1333"	"1344"	"1621"	"1621"	"1621"	"2.4"	"James Ussher"	""	""	""	""	""
"a161f980-5e0a-4578-87aa-fea7fcc149a6"	"Titus AXXIII"	"Henry Bourchier"	"202"	"216"	""	"1637"	"1637"	"79.1"	"Henry Bourchier"	""	""	""	""	""
"a1dfce31-9ad4-4b9e-a0f8-6b2f208de199"	"Otho CXIV"	"? Richard Bancroft, 1609 (33)"	"128"	"157"	"1609"	"1609"	"1609"	"33"	"Richard Bancroft"	""	""	""	"?"	""
"a205b836-0c5f-4d06-906f-36a8d043f22d"	"Vitellius AVIII"	"Augustine Vincent, 1621-22 (2.106)."	"1665"	"1714"	"1621"	"1621"	"1622"	"2.106"	"Augustine Vincent"	""	""	""	""	""
"a26565d3-b615-44da-b64e-1261b5e3146c"	"Vespasian CII"	"(of the same sections) Henry Howard, ¢.1612 (21.7)."	"1591"	"1648"	"1611"	"1612"	"1613"	"21.7"	"Henry Howard"	""	""	""	""	"of the same sections"
"a27a4f14-318e-46ac-b86b-fa4a2d196052"	"Titus AI"	"Richard Bancroft, 1608, by hand of Zachariah Pasfeild (29.21: (1) this, Nero A.XV, XVI, Dom. XV, or (2) Otho E.V)"	"734"	"860"	"1608"	"1608"	"1608"	"29.21"	"Richard Bancroft"	"Titus AI, Nero A.XV, XVI, Dom. XV, |  Otho E.V"	""	"Zachariah Pasfeild"	""	""
"a27aa0ac-e98e-49a5-af13-73f75ab54321"	"Claudius EIV"	"James Ussher"	"979"	"990"	"1621"	"1621"	"1621"	"2.2"	"James Ussher"	""	""	""	""	"? except fols 1-32, art. 1 (cf. contents-tables on fols 1v and 33) and fols 378-405, art. 20"
"a34cdbe4-51f6-438e-8a7a-4fd15664c33c"	"Claudius AVIII"	"? Montagu, by 1631 (120.5: ? this)"	"493"	"540"	""	"1631"	"1631"	"120.5"	"Henry Montagu"	""	""	""	"?"	""
"a35662a3-ae79-4e3a-9511-3be5a3b995a8"	"Titus BII"	"(of fols 84-90, art. 48, of this, or of Vesp. D.XVIII) Sir William Howard, 1638 (123.2, 125.2, 175.2): fol. 83, the cover sheet for art. 48, has in the top left hand corner ‘Bor: of Sir Rob: Cott< >’ and fol. 84 is annotated by Cotton"	"859"	"1127"	"1638"	"1638"	"1638"	"123.2, 125.2, 175.2"	"Lord William Howard"	""	""	""	""	""
"a3583e8f-1d93-4ec1-8738-697932104335"	"Vespasian DXVIII"	"of at least fols 2-81, art. 1, of this, or of Tit. B.I1) Sir William Howard, 1638 (123.2, 125.2, 175.2)."	"317"	"427"	"1638"	"1638"	"1638"	"123.2, 125.2, 175.2"	"Lord William Howard"	"Vespasian DXVIII | Titus B.I1"	""	""	""	"of at least fols 2-81, art. 1, of this, or of Tit. B.I1"
"a384a3ac-1ce9-4ce5-b503-47b78554e88d"	"Tiberius CV"	"John Selden, 1638 (153.1)"	"1076"	"1102"	"1638"	"1638"	"1638"	"153.1"	"John Selden"	""	""	""	""	""
"a3917cb8-5f78-43c9-b9c9-5e8eec76c50d"	"Cleopatra EI"	"(of fols 189-90, art. 45) George Carew (d. 1629), 1616 (106.3)"	"1671"	"1740"	"1616"	"1616"	"1616"	"106.3"	"George Carew"	""	""	""	""	""
"a39d013b-46c8-478e-8168-71c9ee3c3d37"	"Vitellius CVIII"	"Patrick Young"	"316"	"328"	"1615"	"1616"	"1617"	"49.17"	"Patrick Young"	""	""	""	""	""
"a3a6ab71-9552-46e6-97c3-e73da4f4b973"	"Cleopatra EIII"	"Basil Brooke, by 1631 (113.27: this, Cleo. E.I, II, F.I or II)"	"645"	"717"	""	"1631"	"1631"	"113.27"	"Basil Brooke"	"Cleopatra EIII, Cleopatra E.I, II, F.I | II"	""	""	""	""
"a3cdfd24-45fc-4538-85c5-ea11646f4083"	"Tiberius AXIV"	"Either A.XIV or Tib. C.II"	"547"	"572"	"1624"	"1624"	"1624"	""	"James Ussher"	"Tiberius AXIV | Tiberius C.II"	""	""	""	""
"a3f93c5e-7402-417b-a8ed-d6ccc13da235"	"Nero BIII"	"William Camden, 1617 (6.1: this, Nero B.IV or V)"	"336"	"385"	"1617"	"1617"	"1617"	"6.1"	"William Camden"	"Nero BIII, Nero B.IV | V"	""	""	""	""
"a48e249f-1608-41c7-95ce-987c0f6ae19f"	"Otho EIX"	"Henry Montagu"	"395"	"408"	""	"1631"	"1631"	"120.8"	"Henry Montagu"	""	""	""	""	""
"a4995cd1-5ce5-485a-802b-424551a6ec7d"	"Vitellius AXII"	"James Ussher, 1621 (2.10"	"142"	"248"	"1621"	"1621"	"1621"	"2.10"	"James Ussher"	""	""	""	""	""
"a4af5cd3-ca0e-4915-8c03-73f6d072bebb"	"Titus EI"	"Thomas Coventry"	"292"	"306"	""	"1631"	"1631"	"113.20"	"Thomas Coventry"	"Titus EI | Add. MS 33216"	""	""	""	""
"a4ddda2d-828f-496b-89db-a3ab9a6e49a6"	"Vespasian AXIV"	"(of at least fols 1-105, artt. 1-4, and fols 114~71, artt. 9-16) Patrick Young, c.1616 (49.11)"	"1158"	"1267"	"1615"	"1616"	"1617"	"49.11"	"Patrick Young"	""	""	""	""	"of at least fols 1-105, artt. 1-4, and fols 114~71, artt. 9-16"
"a4f7b43b-c892-422f-9023-e0d6e2dd5053"	"Domitian XV"	"Hart, by 1617 (111.2: (2) this or (1) Tit. A.I)"	"969"	"1015"	""	"1617"	"1617"	"111.2"	"Hart"	"Domitian XV |  Titus A.I)"	""	""	""	""
"a5b5ceb8-d2b2-4fc4-8674-ce07e8802e77"	"Tiberius CXIII"	"James Ussher"	"349"	"360"	"1610"	"1611"	"1612"	"41.1"	"James Ussher"	""	""	""	""	""
"a5c11f2a-ce02-4ecb-abb9-142a57fafa56"	"Tiberius AXIII"	"John Selden"	"306"	"316"	""	"1616"	"1616"	"111.10"	"John Selden"	""	""	""	""	""
"a61a2b0e-125d-4563-87e4-c8785ccc5b1e"	"Tiberius BIV"	"Humfrey Wanley, 1709 (Add. MS 44879, fol. iv"	"558"	"742"	"1709"	"1709"	"1709"	"Add. MS 44879, fol. iv"	"Humfrey Wanley"	""	""	""	""	""
"a6832453-5727-42c6-9ac1-a3b5359accb5"	"Vitellius CIX"	"Thomas Cannon"	"301"	"313"	""	"unknown date"	""	"(36682, fol. 159"	"Thomas Cannon"	""	""	""	""	""
"a6c150bf-8855-486f-8dc6-a766cb44bb4e"	"Vitellius FV"	"John Strype"	"123"	"133"	""	"unknown date"	""	"BL, Lansdowne MS 814, fol. 25"	"John Strype"	""	""	""	""	""
"a6d4e165-3a20-42a5-9fa1-70cbab6f1072"	"Claudius AVI"	"Arthur Agarde"	"306"	"319"	"1612"	"1613"	"1615"	"(71.17, 77.10)"	"Arthur Agarde"	""	""	""	""	""
"a6fc1e5c-3cd2-4601-9149-3b6bca102e1c"	"Nero CVII"	"James Ussher"	"1293"	"1304"	"1633"	"1634"	"1635"	"135.1"	"James Ussher|William Laud|George Abbot"	"Nero CVII,  Julius D.ITI | Faust. B.IV, |  Claud, E.IV"	"?"	""	"?"	""
"a71546f1-643d-4529-ae35-d746763f0bd4"	"Cleopatra FII"	"John Selden, 1640 (209.13: this or Cleo. F.I)."	"1047"	"1093"	"1640"	"1640"	"1640"	"209.13"	"John Selden"	"Cleopatra FII | Cleopatra F.I"	""	""	""	""
"a72c4ff7-3411-470e-a4b6-8629e60ca6f4"	"Julius FIII"	"Edward Coke, ¢.1612-21 (83.4: ? this, but see below)"	"323"	"376"	"1612"	"1616"	"1621"	"83.4"	"Edward Coke"	""	""	""	""	""
"a73e36ac-e863-4bbd-b4be-d6c98bac41a6"	"Galba BIII"	"John Selden"	"247"	"258"	"1621"	"1621"	"1621"	"2.87"	"John Selden"	""	""	""	""	""
"a78c58fe-e9c5-4d2a-b00b-e46447d63f86"	"Vitellius AIV"	"John Selden"	"157"	"167"	"1637"	"1638"	"1639"	"(163.3"	"John Selden"	"Vitellius AIV | Tiberius A.I, |  Tiberius B.X, Calig. A.IV, Vitellius F.XVIII | XTX"	""	""	""	""
"a7abb93c-0524-4d68-b904-fddbbad12856"	"Domitian XV"	"Edward Coke, c.1612 (53.4: ? this or ? Tit. A.1)"	"904"	"951"	"1611"	"1612"	"1613"	"(53.4"	"Edward Coke"	" Domitian XV |  Titus A.1"	""	""	""	""
"a7ae9e80-fe3d-4695-9e56-4f24c3ddfc63"	"Tiberius AXIV"	"This or Tib. C.I used by Henry Bourchier in 1623"	"266"	"313"	"1623"	"1623"	"1623"	""	"Henry Bourchier"	"Tiberius AXIV | Tiberius C.I"	""	""	""	""
"a7bdcbb5-9f5d-46ac-949c-ac5463ad46b3"	"Vitellius EXIV"	"Pory, ? by 1612 (25.9: (1) this or (2) Vit. D.VIL)"	"386"	"443"	""	"1612"	"1612"	"25.9"	"John Pory"	"1) Vitellius EXIV |  Vitellius D.VIL"	"?"	""	""	""
"a7cbb3cb-a646-4997-a736-16cc00f54a81"	"Cleopatra FI"	"William Noy"	"300"	"310"	""	"1628"	"1628"	"Jul. C.II, fol. 285"	"William Noy"	"Cleopatra FI | Cleopatra F.I1"	""	""	""	""
"a7d01e75-b54e-4318-b50c-5851dbb40418"	"Caligula DXI"	"(? distributed in Calig. D.VI-E.V) Robert Cecil, through Thomas Wilson, ¢.1605-12 (12.1)"	"331"	"436"	"1605"	"1608"	"1612"	"12.1"	"Robert Cecil"	""	""	"Thomas Wilson"	""	""
"a807ca32-1443-4bdf-9b3f-2c0e67504b09"	"Nero AXV"	"Richard Bancroft"	"249"	"264"	"1608"	"1608"	"1608"	"29.21"	"Richard Bancroft"	"Nero AXVI + Nero A-XV, Titus A.I | Dom. XV, |  Otho E.V"	""	"Zachariah Pasfeild"	""	""
"a87930f9-e833-4c84-b0cb-8f4ab30c4d3a"	"Caligula AXII"	"Henry Montagu, 1621 (2.21: this or Calig. A-XIII)"	"1126"	"1195"	"1621"	"1621"	"1621"	"2.21"	"Henry Montagu"	"Caligula A.XII | Caligula A.XIII"	""	""	""	""
"a8fc6182-3839-4f55-b076-a4b66eb1b8d5"	"Cleopatra EII"	"Richard Bancroft, 1607-10, by hand of Zachariah Pasfeild (30.6: this, Cleo. E.1, III, F.1 or II)"	"153"	"256"	"1607"	"1608"	"1610"	"30.6"	"Richard Bancroft"	"Cleopatra EII, Cleopatra E.1, III, F.1 | II"	""	"Zachariah Pasfeild"	""	""
"a9abe4fa-006d-4ab9-9783-71d66b92e8e8"	"Faustina AIII"	"Robert Bowyer, 1621 (2.50: (1) this or (2) Tit. A-VIII)"	"824"	"878"	"1621"	"1621"	"1621"	"2.50"	"Robert Bowyer"	"Faustina AIII |  Titus AVIII"	""	""	""	""
"aa16b7aa-f6a0-4be8-8f6e-fec8e7467a3c"	"Domitian I"	"William Camden, 1606 (10.11: this, Vesp. A.II or B.XXV. Cf. Jul. C.IH, fol. 65)"	"664"	"757"	"1606"	"1606"	"1606"	"10.11"	"William Camden"	"Domitian I |Vespasian A.II | B.XXV | Julius C.IH"	""	""	""	""
"aa492013-2263-4d4a-a953-f8b5c18ca0ee"	"Titus DXII"	"Speed"	"219"	"223"	"1611"	"1612"	"1613"	"50.10"	"John Speed"	""	""	""	""	""
"aaa49214-fbfc-4359-91dc-9fdaee51c6fa"	"Vitellius EV"	"John Selden"	"770"	"780"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Vitellius EV, Julius B-XIII, Tiberius B.XIII, C.IM, Nero D.VIII, Vitellius CX, E:VII, Dom. I, V, Cleopatra DV | Faust. C.IV"	""	""	""	""
"ab002317-6a5f-4a7b-a218-4821971b302d"	"Otho BV"	"William Watts, by 1640 (see the preface to his edition of Matthew Paris, Historia major (London, 1640), for which the manu- script was used)."	"548"	"720"	""	"1640"	"1640"	""	"William Watts"	""	""	""	""	""
"ac1ce412-599d-4816-b469-9a01a915c1f6"	"Galba CX"	"Robert"	"643"	"648"	"1618"	"1618"	"1618"	"85.2"	"Robert Cecil|William Cecil"	""	"?"	"Anthony Forest"	"?"	""
"ac1da6ee-1ffa-4821-8a20-a275e7efb742"	"Vespasian FIX"	"? Montagu, by 1631 (120.6: ? fols 175-78v, art 32, of this, but see the note accompanying the previous entry)"	"958"	"1081"	""	"1631"	"1631"	"120.6"	"Henry Montagu"	""	""	""	"?"	"fols 175-78v, art 32, of this"
"ac8badf2-a88b-43cd-bd83-7c793c976f68"	"Julius BIX"	"Ralph Starkey, 1621-22 (2.111)."	"528"	"558"	"1621"	"1621"	"1622"	"2.111"	"Ralph Starkey"	""	""	""	""	""
"acc5d0f9-e0cd-403b-9691-1254b3c49745"	"Vitellius AXIII"	"William Watts"	"998"	"1011"	"1640"	"1640"	"1640"	"206.3"	"William Watts"	"Vitellius AXIII | Vespasian D.XXD."	""	""	""	""
"acfa23ea-5d7b-443d-a115-f3f445bd5f76"	"Nero DVI"	"John Selden, ¢.1638 (163.5: ? this or ? Vit. C.IV)"	"1142"	"1199"	"1637"	"1638"	"1639"	"163.5"	"John Selden"	" Nero DVI |  Vitellius C.IV"	""	""	""	""
"acfda190-9557-43ea-a607-3e163e59d790"	"Vitellius DII"	"John Speed, ¢.1612 and c.1616 (50.7, 134.7)"	"364"	"414"	"1615"	"1616"	"1617"	"50.7, 134.7"	"John Speed"	""	""	""	""	""
"ad53ea66-daa7-46ad-b9f2-6601a4a1c31b"	"Cleopatra EI"	"Basil Brooke"	"1743"	"1754"	""	"1631"	"1631"	"113.27"	"Basil Brooke"	"Cleopatra EI, Cleopatra E.II, III, F.I | II"	""	""	""	""
"add31598-c80a-4f21-ab7c-66cc954a81f1"	"Faustina BIII"	"Agarde, 1612-15 (71.18)"	"783"	"805"	"1612"	"1613"	"1615"	"71.18"	"Arthur Agarde"	""	""	""	""	""
"ae369b7b-033f-4edd-9698-f6600eac0048"	"Claudius DIII"	"William Le Neve, 1641 (217.2)."	"146"	"175"	"1641"	"1641"	"1641"	"(217.2)"	"William Le Neve"	""	""	""	""	""
"ae5e2692-78e6-4aea-9a42-b411e27bb52a"	"Vitellius CXI"	"Thomas Howard"	"360"	"374"	"1621"	"1621"	"1621"	"2.79"	"Thomas Howard"	"Vitellius CXI | Vitellius C.XVI | Julius C.1"	""	""	""	""
"aea758ac-47bd-4729-963f-6662518033bb"	"Claudius EIII"	"Simonds D’Ewes"	"1384"	"1398"	"1626"	"1626"	"1626"	"82.22"	"Simonds D’Ewes"	""	""	""	""	""
"afaf455e-4ee2-4b7e-b3c2-d0d6a3a651d1"	"Otho EIV"	"Henry Williamson, by 1611 (54.1)"	"127"	"161"	""	"1611"	"1611"	"54.1"	"Henry Williamson"	""	""	""	""	""
"afe66d45-5fa4-4f8a-b5f0-46ddd5df6075"	"Vespasian CXIII"	"(of papers now in this manuscript) Ralph Winwood, c.1616 (105.2)"	"1083"	"1209"	"1621"	"1621"	"1622"	"2.110"	"Ralph Winwood|Mr Waight"	""	""	""	""	""
"b0163a1b-da0e-446c-9e9c-d722f6e06935"	"Nero DVI"	"King Charles II, 1660, by hand of John Ball (fol. 1v)."	"1278"	"1338"	"1660"	"1660"	"1660"	""	"King Charles II"	""	""	"John Ball"	""	""
"b02b6fce-bdec-4379-a6b9-b545d5be729f"	"Titus AXVI"	"Henry Spelman"	"298"	"322"	"1614"	"1615"	"1616"	"46.6"	"Henry Spelman"	""	""	""	""	""
"b05e9c59-52fe-4e5a-86fe-ffc2b54963b2"	"Tiberius CIII"	"John Selden, 1638 (155.3: this, Jul. B.XIII, Tib. B.XIII, Nero D.VIII, Vit. C.X, EV, VII, Dom. I, V, Cleo. D.V or Faust. C.IV)"	"480"	"615"	"1638"	"1638"	"1638"	"155.3"	"John Selden"	"Tiberius BXIII, Julius BXIII, Tiberius C.III, Nero D.VIII, Vitellius C.X, EV, VII, Dom. I, V, Cleopatra D.V | Faust. C.IV"	""	""	""	""
"b0970ebd-ef12-41b7-995a-5a7d40179411"	"Nero DI"	"Richard Bancroft, 1608, by hand of John Pory (29.7)"	"409"	"472"	"1608"	"1608"	"1608"	"29.7"	"Richard Bancroft"	""	""	"John Pory"	""	""
"b09b165c-832b-469b-a288-717c746cff58"	"Nero DI"	"John Selden"	"529"	"539"	"1622"	"1622"	"1622"	"2.117"	"John Selden"	""	""	""	""	""
"b0d571d8-fc21-4c1e-8964-202af0a9cd1e"	"Faustina BIII"	"Arthur Agarde"	"722"	"734"	"1612"	"1612"	"1612"	"77.13"	"Arthur Agarde"	"Faustina BIII | Otho A-XVID"	""	""	""	""
"b0ea372b-4977-40fe-992c-f9b9475a55e2"	"Tiberius AXV"	"James Ussher"	"1129"	"1141"	"1640"	"1640"	"1640"	"199.1"	"James Ussher"	"Tiberius AXV |  Vespasian AXIV"	""	""	""	""
"b1146019-867c-4562-88a1-b48c96da942e"	"Caligula AIV"	"John Selden (6018, no. 249)"	"148"	"177"	""	"unknown date"	""	"6018, no. 249"	"John Selden"	""	""	""	""	""
"b1348496-2208-44a5-81ef-1c0594b2df28"	"Titus BXII"	"St Lo Kniveton"	"279"	"292"	""	"1615"	"1615"	"45.7"	"St Lo Kniveton"	""	""	""	""	""
"b167454c-a853-477e-b5e9-b43eaaf24d49"	"Otho AXVII"	"John Lambe"	"171"	"180"	""	"1612"	"1612"	"26.2"	"John Lambe|Fronton du Duc"	"Otho AXVII, Vespasian A-XXIV, Cleopatra C.l, II | Faust. B.III"	""	""	""	""
"b212433f-f6d6-4eb8-ba4e-a475971c64bd"	"Tiberius CXIII"	"Selden"	"568"	"573"	"1615"	"1615"	"1615"	"Jul. C.II, fol. 338"	"John Selden"	""	""	""	""	""
"b2a0a272-b630-4094-9351-b7eaf0070cf9"	"Vitellius CVIII"	"? James Ussher, 1641 (221.1)"	"399"	"427"	"1641"	"1641"	"1641"	"221.1"	"James Ussher"	""	""	""	"?"	""
"b2bc0f44-3c5f-427a-9fff-854d2866e3e6"	"Vitellius DXVIII"	"William Dugdale, 1639 (178.1)."	"619"	"648"	"1639"	"1639"	"1639"	"178.1"	"William Dugdale"	""	""	""	""	""
"b2cbb0c3-7c14-4ff8-9e71-67dcb3affc61"	"Otho BXIV"	"Agarde, 1612-15 (71.2, 77.5, not necessarily a duplicate of loan 18.17)"	"373"	"449"	"1612"	"1613"	"1615"	"71.2, 77.5"	"Arthur Agarde"	""	""	""	""	""
"b2e65fe4-e0d8-4ab8-9160-648b48adae41"	"Vitellius DXX"	"Ralph Starkey"	"180"	"193"	"1622"	"1622"	"1622"	"2.124"	"Ralph Starkey"	""	""	""	""	""
"b2e73ef4-e9a6-4ef3-93a1-061016d1ea83"	"Otho BXIII"	"Selden, 1653 (237.3)."	"474"	"494"	"1653"	"1653"	"1653"	"237.3"	"John Selden"	""	""	""	""	""
