,UUID,FILE,QUOTE_TRANSCRIPTION,start,end,TYPE,TAGS,COMMENTS,GROUP_ID
2497,d675ac80-6f23-4250-a619-e080d29db2f2,Tite_entries_entry-945.0_vespasian-cxiv.txt,"? vol. 1, fols 126-34, artt.         45-50,  fols 136-59,  artt. 52-61, fol. 139, art. 54, of         this",2136,2241,,Partial,,1ce41e1d-6092-4243-9c26-c99541ad9c42
2498,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075,Tite_entries_entry-943.0_vespasian-cxiii.txt,"(of papers  now   in  this manuscript)   Ralph         Winwood,   c.1616 (105.2); ‘Mr Waight’, 1621-22 (2.110:         ?  this)",1083,1209,,Loan|Uncertain Book,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2499,c5b1c811-3dcc-4f08-a217-274603170742,Tite_entries_entry-943.0_vespasian-cxiii.txt,Ralph         Winwood,1124,1144,PERSON,,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2500,d2c0522d-adb5-4cd8-b172-2e9d1111afe1,Tite_entries_entry-943.0_vespasian-cxiii.txt,c.1616,1149,1154,,Date,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2501,043c1369-cfd6-486f-8024-5130a1326812,Tite_entries_entry-943.0_vespasian-cxiii.txt,105.2,1157,1161,,List Reference,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2502,1b90829b-281f-412c-8438-069b2f21c083,Tite_entries_entry-943.0_vespasian-cxiii.txt,Mr Waight,1166,1174,PERSON,,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2503,04de2687-7b16-4c4a-9190-76db52893892,Tite_entries_entry-943.0_vespasian-cxiii.txt,1621-22,1178,1184,,Date,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2504,076d1586-82a2-495e-b08d-6b78be61e4d7,Tite_entries_entry-943.0_vespasian-cxiii.txt,2.110,1187,1191,,List Reference,,afe66d45-5fa4-4f8a-b5f0-46ddd5df6075
2505,ea712e72-3eea-4308-a69b-51991211c9bb,Tite_entries_entry-943.0_vespasian-cxiii.txt,John Selden,1212,1222,PERSON,,,00612d0f-c87c-4b99-b539-bc6f137b58cf
2506,00612d0f-c87c-4b99-b539-bc6f137b58cf,Tite_entries_entry-943.0_vespasian-cxiii.txt,"John Selden, ¢.1638 (163.7: ? in this manu-         script)",1212,1270,,Loan|Uncertain Book,,00612d0f-c87c-4b99-b539-bc6f137b58cf
2507,ec14a860-6c67-438a-8f33-79aaa505b865,Tite_entries_entry-943.0_vespasian-cxiii.txt,¢.1638,1225,1230,,Date,,00612d0f-c87c-4b99-b539-bc6f137b58cf
2508,61365ef4-f9f0-4dd1-ba80-61355d57a1a6,Tite_entries_entry-943.0_vespasian-cxiii.txt,163.7,1233,1237,,List Reference,,00612d0f-c87c-4b99-b539-bc6f137b58cf
2509,cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a,Tite_entries_entry-943.0_vespasian-cxiii.txt,"unnamed  borrower, possibly Henry  Bourchier,         ¢.1654 (251)",1273,1338,,Loan,,cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a
2510,53a1b1f5-b468-468a-bafa-a2b551a15120,Tite_entries_entry-943.0_vespasian-cxiii.txt,Henry  Bourchier,1301,1316,PERSON,Uncertain Person,,cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a
2511,3248553d-fec6-404d-afd3-de08b19f10c1,Tite_entries_entry-943.0_vespasian-cxiii.txt,¢.1654,1327,1332,,Date,,cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a
2512,71fc61d5-1859-49bc-a7e1-0dd9a8464805,Tite_entries_entry-943.0_vespasian-cxiii.txt,251,1335,1337,,List Reference,,cd9f5691-4e88-4cf4-b266-6f8cd0ab4a4a
2513,3545c265-51ef-4fa1-adde-053c9102e862,Tite_entries_entry-926.0_vespasian-ci.txt,"Daniel Dunn,  by 1611 (55.1)",192,219,,Loan,,3545c265-51ef-4fa1-adde-053c9102e862
2514,b12bb282-56b7-4639-b913-7f54e8605906,Tite_entries_entry-926.0_vespasian-ci.txt,Daniel Dunn,192,202,PERSON,,,3545c265-51ef-4fa1-adde-053c9102e862
2515,6e015efb-fd33-4390-b800-33be90abda57,Tite_entries_entry-926.0_vespasian-ci.txt,by 1611,206,212,,Date,,3545c265-51ef-4fa1-adde-053c9102e862
2516,ce87f716-c6de-4bd2-a82f-cc23c445336b,Tite_entries_entry-926.0_vespasian-ci.txt,55.1,215,218,,List Reference,,3545c265-51ef-4fa1-adde-053c9102e862
2517,4a7b03f4-e446-4728-9bb9-c28dfd2efcce,Tite_entries_entry-935.0_vespasian-cii.txt,"(of fols 23-248, artt. 3-42,  fols 202-90,  artt. 50-82, ? fols 379-99, artt. 105-18) Robert Cecil, by the        hand of Thomas Wilson, c.1605-12 (12.3)",1208,1360,,Loan,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2518,0857e757-787c-4ea2-9984-8bd4c979e3b1,Tite_entries_entry-935.0_vespasian-cii.txt,"of fols 23-248, artt. 3-42,  fols 202-90,  artt. 50-82, ? fols 379-99, artt. 105-18",1209,1291,,Partial,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2519,2dc86c25-756b-4281-b98c-b136d90ebaf2,Tite_entries_entry-935.0_vespasian-cii.txt,Robert Cecil,1294,1305,PERSON,,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2520,877fe020-9cb7-419f-a52f-dd2cf259aa19,Tite_entries_entry-935.0_vespasian-cii.txt,Thomas Wilson,1330,1342,PERSON,Agent,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2521,08f8c4e3-bb1d-4451-9283-655962166342,Tite_entries_entry-935.0_vespasian-cii.txt,c.1605-12,1345,1353,,Date,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2522,a1b8aa8e-12af-4556-ba4a-10ee30e279b5,Tite_entries_entry-935.0_vespasian-cii.txt,12.3,1356,1359,,List Reference,,4a7b03f4-e446-4728-9bb9-c28dfd2efcce
2523,63f155eb-0751-4a20-b143-6a06ce13b2ec,Tite_entries_entry-935.0_vespasian-cii.txt,"(of the same        sections) Francis Fowler, c.1613-18 and probably in the        summer  of 1615 (98.1)",1363,1467,,Loan,,63f155eb-0751-4a20-b143-6a06ce13b2ec
2524,8c6b4f05-6672-409c-b718-e8d651e4aa35,Tite_entries_entry-935.0_vespasian-cii.txt,of the same        sections,1364,1390,,Partial,"of fols 23-248, artt. 3-42, fols 202-90, artt. 50-82, ? fols 379-99, artt. 105-18",63f155eb-0751-4a20-b143-6a06ce13b2ec
2525,d09f02e8-937a-4117-8f91-c7055ae33bea,Tite_entries_entry-935.0_vespasian-cii.txt,Francis Fowler,1393,1406,PERSON,,,63f155eb-0751-4a20-b143-6a06ce13b2ec
2526,ed35005f-2065-4b0a-bf3a-aafa109f8691,Tite_entries_entry-935.0_vespasian-cii.txt,c.1613-18,1409,1417,,Date,,63f155eb-0751-4a20-b143-6a06ce13b2ec
2527,9deb5b65-c2ec-4803-abd0-9aa0ffaf2947,Tite_entries_entry-935.0_vespasian-cii.txt,and probably in the        summer  of 1615,1419,1460,,Date,,63f155eb-0751-4a20-b143-6a06ce13b2ec
2528,81ce1ba1-5f02-4186-a17e-5eb55fdd25a6,Tite_entries_entry-935.0_vespasian-cii.txt,98.1,1463,1466,,List Reference,,63f155eb-0751-4a20-b143-6a06ce13b2ec
2529,9daddda4-18dc-4038-87b0-e74148a86980,Tite_entries_entry-935.0_vespasian-cii.txt,"(of fols 291-376, artt. 83-103,        fols 119-22, artt. 119-22) Cecil, by the hand of Wilson,        ¢.1605-12 (12.4);",1470,1589,,Loan,,9daddda4-18dc-4038-87b0-e74148a86980
2530,947b8170-a45f-4e04-a235-c3e06d3bcbd1,Tite_entries_entry-935.0_vespasian-cii.txt,"of fols 291-376, artt. 83-103,        fols 119-22, artt. 119-22",1471,1533,,Partial,,9daddda4-18dc-4038-87b0-e74148a86980
2531,b1331bd3-0143-4244-9cbe-d9ef5236659a,Tite_entries_entry-935.0_vespasian-cii.txt,"Cecil,",1536,1541,PERSON,,Robert Cecil,9daddda4-18dc-4038-87b0-e74148a86980
2532,da31a72f-b5eb-41b1-b333-34a0cc7fe4cc,Tite_entries_entry-935.0_vespasian-cii.txt,Wilson,1558,1563,PERSON,Agent,Thomas Wilson,9daddda4-18dc-4038-87b0-e74148a86980
2533,fd019f0e-7548-4821-83c7-508084307745,Tite_entries_entry-935.0_vespasian-cii.txt,¢.1605-12,1573,1581,,Date,,9daddda4-18dc-4038-87b0-e74148a86980
2534,ac99aa3a-ac97-48c5-af96-a057a38b7cff,Tite_entries_entry-935.0_vespasian-cii.txt,12.4,1584,1587,,List Reference,,9daddda4-18dc-4038-87b0-e74148a86980
2535,a26565d3-b615-44da-b64e-1261b5e3146c,Tite_entries_entry-935.0_vespasian-cii.txt,"(of the same sections) Henry Howard,        ¢.1612 (21.7).",1591,1648,,Loan,,a26565d3-b615-44da-b64e-1261b5e3146c
2536,c55e2dfa-587c-4543-a799-31eaed1b97f4,Tite_entries_entry-935.0_vespasian-cii.txt,of the same sections,1592,1611,,Partial,"of fols 291-376, artt. 83-103, fols 119-22, artt. 119-22",a26565d3-b615-44da-b64e-1261b5e3146c
2537,1ef1c239-12e0-47d3-acfb-9d06f7708a5e,Tite_entries_entry-935.0_vespasian-cii.txt,Henry Howard,1614,1625,PERSON,,,a26565d3-b615-44da-b64e-1261b5e3146c
2538,28c570a4-61ce-4659-ba2d-bddfcc878a8e,Tite_entries_entry-935.0_vespasian-cii.txt,¢.1612,1635,1640,,Date,,a26565d3-b615-44da-b64e-1261b5e3146c
2539,8886842e-33ac-4e51-b08d-ab0bbce796ff,Tite_entries_entry-935.0_vespasian-cii.txt,21.7,1643,1646,,List Reference,,a26565d3-b615-44da-b64e-1261b5e3146c
2540,e88ed00d-3b87-4fb5-9523-5183102a9acf,Tite_entries_entry-942.0_vespasian-cxii.txt,Ralph Winwood,243,255,PERSON,,,dc4b0db8-3958-4e91-84a6-3defb36d012c
2541,dc4b0db8-3958-4e91-84a6-3defb36d012c,Tite_entries_entry-942.0_vespasian-cxii.txt,"Ralph Winwood,  c.1616 (105.1)",243,272,,Loan,,dc4b0db8-3958-4e91-84a6-3defb36d012c
2542,4d2d05d5-61d0-43e5-89c7-42dac2db3946,Tite_entries_entry-942.0_vespasian-cxii.txt,c.1616,259,264,,Date,,dc4b0db8-3958-4e91-84a6-3defb36d012c
2543,afdb8179-b4fa-44c5-b4c8-4255236cd6f4,Tite_entries_entry-942.0_vespasian-cxii.txt,105.1,267,271,,List Reference,,dc4b0db8-3958-4e91-84a6-3defb36d012c
2544,f38a0bc2-7353-4a4a-8883-3e41d2333252,Tite_entries_entry-934.0_vespasian-ci.txt,"(of fols 5-197)  Robert Cecil, through  Thomas             Wilson,  ¢c.1605-12 (12.5)",402,486,,Loan,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2545,b2849def-9371-4fb7-8aa7-d3efe806a008,Tite_entries_entry-934.0_vespasian-ci.txt,of fols 5-197,403,415,,Partial,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2546,25a853f5-6e0e-4063-bd65-6ed630837a7e,Tite_entries_entry-934.0_vespasian-ci.txt,Robert Cecil,419,430,PERSON,,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2547,a46dcc2b-0476-4930-afb6-9f94e70820d1,Tite_entries_entry-934.0_vespasian-ci.txt,Thomas             Wilson,442,466,PERSON,Agent,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2548,56083582-b095-4f36-97d3-d8d48aeece55,Tite_entries_entry-934.0_vespasian-ci.txt,¢c.1605-12,470,479,,Date,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2549,c37516fc-1378-40c2-9d98-74332a4f85f2,Tite_entries_entry-934.0_vespasian-ci.txt,12.5,482,485,,List Reference,,f38a0bc2-7353-4a4a-8883-3e41d2333252
2550,502484c7-1a69-4ba3-b377-b925c6891d47,Tite_entries_entry-552.0_galba-dxii.txt,"William Camden, 1612-16 (75.18: ? this)",659,697,,Loan|Uncertain Book,,502484c7-1a69-4ba3-b377-b925c6891d47
2551,70e07ece-02ef-4493-b1af-c3bd8070d1a3,Tite_entries_entry-552.0_galba-dxii.txt,"William Camden,",659,673,PERSON,,,502484c7-1a69-4ba3-b377-b925c6891d47
2552,2feffd2d-1b36-4cfd-9879-bb0a2f8a7118,Tite_entries_entry-552.0_galba-dxii.txt,1612-16,675,681,,Date,,502484c7-1a69-4ba3-b377-b925c6891d47
2553,eb12c30b-beb7-4ab9-b812-691860087a39,Tite_entries_entry-552.0_galba-dxii.txt,75.18,684,688,,List Reference,,502484c7-1a69-4ba3-b377-b925c6891d47
2554,8b7d9dde-e3de-49c0-a493-b8bcb410766b,Tite_entries_entry-552.0_galba-dxii.txt,Bulstrode             Whitelocke,700,731,PERSON,,,cc12f06d-7daa-4316-8594-1ddb0390747d
2555,cc12f06d-7daa-4316-8594-1ddb0390747d,Tite_entries_entry-552.0_galba-dxii.txt,"Bulstrode             Whitelocke, 1652 (231.32).",700,747,,Loan,,cc12f06d-7daa-4316-8594-1ddb0390747d
2556,739bbe28-48bc-4948-8bfa-4fc51fb1fa60,Tite_entries_entry-552.0_galba-dxii.txt,1652,734,737,,Date,,cc12f06d-7daa-4316-8594-1ddb0390747d
2557,6239db07-c8ae-426a-bea4-4efb9f5c6360,Tite_entries_entry-552.0_galba-dxii.txt,231.32,740,745,,List Reference,,cc12f06d-7daa-4316-8594-1ddb0390747d
2558,d3332d17-97ca-4c96-8195-44f5df1a9e33,Tite_entries_entry-535.0_galba-diii.txt,"Bulstrode Whitelocke, 1652 (231.24).",876,911,,Loan,,d3332d17-97ca-4c96-8195-44f5df1a9e33
2559,2b2f9b5d-7b7c-437b-af8b-010ea2bf8f5a,Tite_entries_entry-535.0_galba-diii.txt,Bulstrode Whitelocke,876,895,PERSON,,,d3332d17-97ca-4c96-8195-44f5df1a9e33
2560,66809031-df78-4264-bba6-d157f8521ccc,Tite_entries_entry-535.0_galba-diii.txt,1652,898,901,,Date,,d3332d17-97ca-4c96-8195-44f5df1a9e33
2561,9fe54972-3fc1-4555-80ab-d31b20ce5ff4,Tite_entries_entry-535.0_galba-diii.txt,231.24,904,909,,List Reference,,d3332d17-97ca-4c96-8195-44f5df1a9e33
2562,8656d3ef-e6ea-4dab-bddd-a11012c16b1f,Tite_entries_entry-550.0_galba-dxi.txt,Bulstrode Whitelocke,666,685,PERSON,,,4afc4f19-95c7-4c21-b54f-cd90e21b577b
2563,4afc4f19-95c7-4c21-b54f-cd90e21b577b,Tite_entries_entry-550.0_galba-dxi.txt,"Bulstrode Whitelocke, 1652 (231.31).",666,701,,Loan,,4afc4f19-95c7-4c21-b54f-cd90e21b577b
2564,7b5b65c5-2a94-4aac-968c-156d2d7dabea,Tite_entries_entry-550.0_galba-dxi.txt,1652,688,691,,Date,,4afc4f19-95c7-4c21-b54f-cd90e21b577b
2565,b4f511b7-0d1d-4e61-853a-7cec564386a0,Tite_entries_entry-550.0_galba-dxi.txt,231.31,694,699,,List Reference,,4afc4f19-95c7-4c21-b54f-cd90e21b577b
2566,cfd8568e-7fc6-4c05-aaeb-62ce53107431,Tite_entries_entry-534.0_galba-dii.txt,"Bulstrode Whitelocke, 1652 (231.23).",1075,1110,,Loan,,cfd8568e-7fc6-4c05-aaeb-62ce53107431
2567,8d0b44bc-e137-49e2-9954-b7b9ed6ae507,Tite_entries_entry-534.0_galba-dii.txt,Bulstrode Whitelocke,1075,1094,PERSON,,,cfd8568e-7fc6-4c05-aaeb-62ce53107431
2568,6ab1f24a-64ee-428a-80a9-f1c79d098437,Tite_entries_entry-534.0_galba-dii.txt,1652,1097,1100,,Date,,cfd8568e-7fc6-4c05-aaeb-62ce53107431
2569,e38c6f4b-9ca2-4f66-895f-75463da5494e,Tite_entries_entry-534.0_galba-dii.txt,231.23,1103,1108,,List Reference,,cfd8568e-7fc6-4c05-aaeb-62ce53107431
2570,801f2db4-b661-4f6a-83f4-77d815845dfc,Tite_entries_entry-531.0_galba-di.txt,Bulstrode Whitelocke,671,690,PERSON,,,97e7c3a2-2f70-4788-9869-caff2f38b81c
2571,97e7c3a2-2f70-4788-9869-caff2f38b81c,Tite_entries_entry-531.0_galba-di.txt,"Bulstrode Whitelocke, 1652 (231.22)",671,705,,Loan,,97e7c3a2-2f70-4788-9869-caff2f38b81c
2572,adf8b099-cd9c-4cf6-aa66-b33c734367c0,Tite_entries_entry-531.0_galba-di.txt,1652,693,696,,Date,,97e7c3a2-2f70-4788-9869-caff2f38b81c
2573,1e84c8e1-9b30-4d8f-9360-5877adc40b0b,Tite_entries_entry-531.0_galba-di.txt,231.22,699,704,,List Reference,,97e7c3a2-2f70-4788-9869-caff2f38b81c
2574,a018089e-373f-4fd7-8aa9-512786f6d56f,Tite_entries_entry-536.0_galba-div.txt,"Bulstrode Whitelocke, 1652 (231.25, 26: (1) this or       Galba DN, or (2) D.V1; 231.33: (2) this or Galba DN, or       (1) DVD.",462,589,,Loan,,a018089e-373f-4fd7-8aa9-512786f6d56f
2575,d2835e9b-6367-419a-b7b9-252092cc7940,Tite_entries_entry-536.0_galba-div.txt,"Bulstrode Whitelocke,",462,482,PERSON,,,a018089e-373f-4fd7-8aa9-512786f6d56f
2576,3d77ca7f-da5c-412f-bd82-76a0c3d3e01f,Tite_entries_entry-536.0_galba-div.txt,1652,484,487,,Date,,a018089e-373f-4fd7-8aa9-512786f6d56f
2577,79d0ed25-e583-423b-9e03-00fc3b4ca9fa,Tite_entries_entry-536.0_galba-div.txt,"231.25, 26",490,499,,List Reference,,a018089e-373f-4fd7-8aa9-512786f6d56f
2578,54b5a259-9a4b-4c86-94ad-bb9991eb1bf2,Tite_entries_entry-536.0_galba-div.txt,"(1) this or       Galba DN, or (2) D.V1; 231.33: (2) this or Galba DN, or       (1) DVD",502,588,,Uncertain Book,,a018089e-373f-4fd7-8aa9-512786f6d56f
2579,5e741ba7-28fc-4ac9-8984-49f29646bc1c,Tite_entries_entry-538.0_galba-dvi.txt,Bulstrode Whitelocke,381,400,PERSON,,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2580,19d241df-e2e1-4ae8-91dd-fcf3be946d59,Tite_entries_entry-538.0_galba-dvi.txt,"Bulstrode Whitelocke, 1652 (231.25, 26: (2) this, or                   (1) Galba D.IV or V; 231.33: (1) this, or (2) Galba D.IV or V.).",381,515,,Loan,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2581,f8a01830-34f6-4603-95ff-cb942925104f,Tite_entries_entry-538.0_galba-dvi.txt,1652,403,406,,Date,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2582,eedab255-9172-43bb-ac18-15f180356631,Tite_entries_entry-538.0_galba-dvi.txt,"231.25, 26",409,418,,List Reference,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2583,a5ce631e-9a47-4db0-b84c-f39654a242e2,Tite_entries_entry-538.0_galba-dvi.txt,"2) this, or                   (1) Galba D.IV or V",422,470,,Uncertain Book,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2584,651a628b-3c9a-4904-b695-be3c07c4ca80,Tite_entries_entry-538.0_galba-dvi.txt,231.33,473,478,,List Reference,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2585,9613bff1-baf7-43ad-9e62-4db4ef00d34c,Tite_entries_entry-538.0_galba-dvi.txt,"(1) this, or (2) Galba D.IV or V.)",481,514,,Uncertain Book,,19d241df-e2e1-4ae8-91dd-fcf3be946d59
2586,9ce9e1f5-ba2b-4640-ae9d-9652d9339f67,Tite_entries_entry-537.0_galba-dv.txt,Bulstrode Whitelocke,178,197,PERSON,,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2587,67a68e75-d1dc-41f7-a5cc-cd3862381593,Tite_entries_entry-537.0_galba-dv.txt,"Bulstrode Whitelocke, 1652 (231.25, 26: (1) this or       Galba DY,  or (2) D.VI; 231.33: (2) this or Galba D.IV,       or (1) DVI).",178,309,,Loan,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2588,19eae991-ff6f-4c6c-bffe-1fe7e2c60acf,Tite_entries_entry-537.0_galba-dv.txt,1652,200,203,,Date,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2589,c7b6d7cb-ee2a-4601-9c38-57949423bb04,Tite_entries_entry-537.0_galba-dv.txt,"231.25, 26",206,215,,List Reference,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2590,a37d20e1-6e4a-4f7f-a4f0-6a1b92976a3e,Tite_entries_entry-537.0_galba-dv.txt,"(1) this or       Galba DY,  or (2) D.VI",218,257,,Uncertain Book,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2591,afe3656a-f1de-413d-a081-c1cef92af23d,Tite_entries_entry-537.0_galba-dv.txt,231.33,260,265,,List Reference,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2592,59257c66-91af-4820-a894-0c97d26065cc,Tite_entries_entry-537.0_galba-dv.txt,"(2) this or Galba D.IV,       or (1) DVI).",268,309,,Uncertain Book,,67a68e75-d1dc-41f7-a5cc-cd3862381593
2593,958d1db6-ce36-48b4-85ee-2cf83ca23cf3,Tite_entries_entry-544.0_galba-dix.txt,Bulstrode Whitelocke,1004,1023,PERSON,,,2dc564d3-33c6-4193-b429-89480fa54bec
2594,2dc564d3-33c6-4193-b429-89480fa54bec,Tite_entries_entry-544.0_galba-dix.txt,"Bulstrode Whitelocke, 1652 (231.29).",1004,1039,,Loan,,2dc564d3-33c6-4193-b429-89480fa54bec
2595,e8d1e5b0-e453-4d73-9de2-0c6747309dc1,Tite_entries_entry-544.0_galba-dix.txt,1652,1026,1029,,Date,,2dc564d3-33c6-4193-b429-89480fa54bec
2596,4449048b-4ae4-4b7f-9659-c688496981a4,Tite_entries_entry-544.0_galba-dix.txt,231.29,1032,1037,,List Reference,,2dc564d3-33c6-4193-b429-89480fa54bec
2597,6a557b46-87ee-43ba-9b98-e5bd94c20399,Tite_entries_entry-543.0_galba-dviii.txt,Bulstrode Whitelocke,620,639,PERSON,,,7c7394eb-89d8-43b4-9ab6-4ed74d80710a
2598,7c7394eb-89d8-43b4-9ab6-4ed74d80710a,Tite_entries_entry-543.0_galba-dviii.txt,"Bulstrode Whitelocke, 1652 (231.28).",620,655,,Loan,,7c7394eb-89d8-43b4-9ab6-4ed74d80710a
2599,23b379c3-8120-4e27-b994-b222032d5590,Tite_entries_entry-543.0_galba-dviii.txt,1652,642,645,,Date,,7c7394eb-89d8-43b4-9ab6-4ed74d80710a
2600,28d28e2d-39d6-4b0e-af26-3d842d0ee599,Tite_entries_entry-543.0_galba-dviii.txt,231.28,648,653,,List Reference,,7c7394eb-89d8-43b4-9ab6-4ed74d80710a
2601,71462c80-07c3-495b-8f85-edd7305432da,Tite_entries_entry-541.0_galba-dvii.txt,"Bulstrode Whitelocke, 1652 (231.27).",1187,1222,,Loan,,71462c80-07c3-495b-8f85-edd7305432da
2602,b3e8f7f1-2784-4a85-8529-fb61466893a5,Tite_entries_entry-541.0_galba-dvii.txt,Bulstrode Whitelocke,1187,1206,PERSON,,,71462c80-07c3-495b-8f85-edd7305432da
2603,c4ffcd48-0d5c-4320-b983-9e8f55ee466b,Tite_entries_entry-541.0_galba-dvii.txt,1652,1209,1212,,Date,,71462c80-07c3-495b-8f85-edd7305432da
2604,d40074c5-11ed-40cb-8739-81d465eb50f5,Tite_entries_entry-541.0_galba-dvii.txt,231.27,1215,1220,,List Reference,,71462c80-07c3-495b-8f85-edd7305432da
2605,c6fdd386-45c7-4464-8c31-8db6d59b36d8,Tite_entries_entry-548.0_galba-dx.txt,Bulstrode Whitelocke,679,698,PERSON,,,26515839-f22e-4a2c-bbd1-bd43d7ccbb67
2606,26515839-f22e-4a2c-bbd1-bd43d7ccbb67,Tite_entries_entry-548.0_galba-dx.txt,"Bulstrode Whitelocke, 1652 (231.30).",679,714,,Loan,,26515839-f22e-4a2c-bbd1-bd43d7ccbb67
2607,c37af861-b220-4c8f-83cc-3748a35491ec,Tite_entries_entry-548.0_galba-dx.txt,1652,701,704,,Date,,26515839-f22e-4a2c-bbd1-bd43d7ccbb67
2608,b67e6630-1101-49e2-a8bf-f4824a71e29a,Tite_entries_entry-548.0_galba-dx.txt,231.30,707,712,,List Reference,,26515839-f22e-4a2c-bbd1-bd43d7ccbb67
2609,ce2164e8-a8be-4be5-a50c-148bb59e53e3,Tite_entries_entry-988.5_vespasian-eii.txt,Arthur Agarde,161,173,PERSON,,,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303
2610,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303,Tite_entries_entry-988.5_vespasian-eii.txt,"Arthur Agarde, 1612-15 (18.17: this, Otho B.XTV or                   Vesp. A.XVIII).",161,244,,Loan,,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303
2611,8955817e-eba9-40bf-b617-513e5567f566,Tite_entries_entry-988.5_vespasian-eii.txt,1612-15,176,182,,Date,,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303
2612,a8b6ab0b-b780-440b-80c1-1e068ee4c881,Tite_entries_entry-988.5_vespasian-eii.txt,18.17,185,189,,List Reference,,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303
2613,6763d7d9-4798-4306-88e7-fc78f0ff800d,Tite_entries_entry-988.5_vespasian-eii.txt,"this, Otho B.XTV or                   Vesp. A.XVIII",192,242,,Uncertain Book,,9b5b1a70-4c1a-4091-ad2a-c9bfb8644303
2614,1820154c-8eff-4a31-9068-189ad605d8e2,Tite_entries_entry-1007.0_vespasian-exvii.txt,"Francis Crane, 1670 (270)",459,483,,Loan,,1820154c-8eff-4a31-9068-189ad605d8e2
2615,417abfb6-3788-4101-a00e-1ab456de4ae4,Tite_entries_entry-1007.0_vespasian-exvii.txt,Francis Crane,459,471,PERSON,,,1820154c-8eff-4a31-9068-189ad605d8e2
2616,279a8373-4fbc-4b2e-aae6-ad686cadcd36,Tite_entries_entry-1007.0_vespasian-exvii.txt,1670,474,477,,Date,,1820154c-8eff-4a31-9068-189ad605d8e2
2617,6a2f3790-439e-43bc-a5a4-392ddacac475,Tite_entries_entry-1007.0_vespasian-exvii.txt,270,480,482,,List Reference,,1820154c-8eff-4a31-9068-189ad605d8e2
2618,b20488de-a7cb-44c8-a6cb-b56b274f3658,Tite_entries_entry-998.0_vespasian-exi.txt,Jaspar Gryffyth,293,307,PERSON,,,bac1d097-8d62-4924-b0e7-614d7ede4582
2619,bac1d097-8d62-4924-b0e7-614d7ede4582,Tite_entries_entry-998.0_vespasian-exi.txt,"Jaspar Gryffyth, c.1610-12 (40.2; the reference in         the opening  line of Gryffyth’s letter to Cotton of 1613         may  be to this loan. For the letter, see R. Ovenden,         JJaspar  Gryffyth and   his  books,  British Library         Journal, 20  (1994), 120.)",293,565,,Loan,,bac1d097-8d62-4924-b0e7-614d7ede4582
2620,84c80ce7-db68-4bb9-8318-0ce60161095e,Tite_entries_entry-998.0_vespasian-exi.txt,c.1610-12,310,318,,Date,,bac1d097-8d62-4924-b0e7-614d7ede4582
2621,eaf43fb0-775f-443d-a9cc-ee7e693255d9,Tite_entries_entry-998.0_vespasian-exi.txt,40.2,321,324,,List Reference,,bac1d097-8d62-4924-b0e7-614d7ede4582
2622,fffd933d-2605-4edc-bc46-092e7c6f3f29,Tite_entries_entry-998.0_vespasian-exi.txt,"Francis Tate, 1613 (fol. 43,         40.2)",568,609,,Loan,,fffd933d-2605-4edc-bc46-092e7c6f3f29
2623,93e9cb3e-7327-4db9-88b7-171c2dffdca1,Tite_entries_entry-998.0_vespasian-exi.txt,Francis Tate,568,579,PERSON,,,fffd933d-2605-4edc-bc46-092e7c6f3f29
